stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\Users\admin\Desktop\for this shit\towerdef\bin\Debug\allegro5.cfg r
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09461] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09462] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09463] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09464] added dtor for sample_instance 02C3BF70, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09465] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09466] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09467] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09469] added dtor for sample_instance 02C3B430, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09470] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09471] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09472] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09473] added dtor for sample_instance 02C3B8E0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09474] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09475] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09476] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09477] added dtor for sample_instance 02C3BBB0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09478] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09479] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09480] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09482] added dtor for sample_instance 02C3AAD0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09483] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09484] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09484] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09486] added dtor for sample_instance 02C3AF80, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09487] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09488] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09489] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09491] added dtor for sample_instance 02C3A260, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09492] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09493] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09493] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09495] added dtor for sample_instance 02C3B070, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09497] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09498] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09499] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09501] added dtor for sample_instance 02C3A800, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09502] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09503] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09504] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09506] added dtor for sample_instance 02C3A350, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09507] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09509] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09510] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09511] added dtor for sample_instance 02C3BCA0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09513] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09514] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09515] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09516] added dtor for sample_instance 02C3A620, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09517] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09518] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09520] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09521] added dtor for sample_instance 02C3A8F0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09522] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09523] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09524] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09526] added dtor for sample_instance 02C3C060, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09527] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09528] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09529] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09532] added dtor for sample_instance 02C3E228, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09534] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09535] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09536] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09538] added dtor for sample_instance 02C3D508, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09539] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09540] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09541] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09543] added dtor for sample_instance 02C3E318, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09544] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09545] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09546] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09550] added dtor for sample_instance 02C3D5F8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09552] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09553] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09554] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09556] added dtor for sample_instance 02C3DF58, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09557] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09558] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09559] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09561] added dtor for sample_instance 02C3CF68, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09562] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09563] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09564] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09566] added dtor for sample_instance 02C3E408, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09567] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09568] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09570] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09571] added dtor for sample_instance 02C3D6E8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09572] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09574] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09575] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09576] added dtor for sample_instance 02C3DAA8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09578] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09579] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09580] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09582] added dtor for sample_instance 02C3E4F8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09583] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09584] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09585] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09587] added dtor for sample_instance 02C3E5E8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09588] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09589] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09590] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09592] added dtor for sample_instance 02C3E9A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09593] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09594] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09595] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09596] added dtor for sample_instance 02C3E8B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09598] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09599] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09599] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09601] added dtor for sample_instance 02C3EA98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09602] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09604] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09605] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09606] added dtor for sample_instance 02C3D058, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09608] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09609] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09610] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09612] added dtor for sample_instance 02C3EB88, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09613] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09614] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09615] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09617] added dtor for sample_instance 02C3D148, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09618] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09619] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09620] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09622] added dtor for sample_instance 02C3E6D8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09623] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09624] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09625] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09627] added dtor for sample_instance 02C3D7D8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09628] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09629] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09630] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09631] added dtor for sample_instance 02C3DD78, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09633] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09634] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09635] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09636] added dtor for sample_instance 02C3D8C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09638] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09639] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09640] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09641] added dtor for sample_instance 02C3D9B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09642] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09644] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09645] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09646] added dtor for sample_instance 02C3DC88, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09647] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09649] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09650] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09651] added dtor for sample_instance 02C3CE78, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09653] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09654] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09656] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09657] added dtor for sample_instance 02C3E7C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09659] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09660] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09661] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09663] added dtor for sample_instance 02C3D238, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09664] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09665] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09666] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09668] added dtor for sample_instance 02C3D418, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09669] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09670] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09671] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09673] added dtor for sample_instance 02C3D328, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09674] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09675] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09676] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09678] added dtor for sample_instance 02C3DB98, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09679] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09680] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09681] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09683] added dtor for sample_instance 02C3E138, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09684] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09685] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09686] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09688] added dtor for sample_instance 02C3DE68, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09689] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09690] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09691] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09693] added dtor for sample_instance 02C3E048, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09694] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09695] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09696] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09698] added dtor for sample_instance 02C3EC78, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09699] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09700] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09701] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09706] added dtor for sample_instance 02C42EE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09707] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09709] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09710] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09711] added dtor for sample_instance 02C42768, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09713] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09714] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09714] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09716] added dtor for sample_instance 02C432A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09717] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09718] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09719] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09720] added dtor for sample_instance 02C441A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09723] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09724] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09725] added dtor for sample_instance 02C43938, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09727] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09728] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09729] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09730] added dtor for sample_instance 02C42A38, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09732] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09733] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09734] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09735] added dtor for sample_instance 02C42858, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09737] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09738] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09739] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09740] added dtor for sample_instance 02C42FD8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09742] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09743] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09744] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09746] added dtor for sample_instance 02C43C08, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09747] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09748] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09749] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09751] added dtor for sample_instance 02C43668, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09752] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09754] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09755] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09756] added dtor for sample_instance 02C42D08, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09758] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09759] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09760] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09762] added dtor for sample_instance 02C43ED8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09763] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09764] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09766] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09767] added dtor for sample_instance 02C430C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09769] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09770] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09771] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09773] added dtor for sample_instance 02C43398, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09774] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09775] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09776] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09778] added dtor for sample_instance 02C43CF8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09779] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09780] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09782] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09783] added dtor for sample_instance 02C43FC8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09785] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09786] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09787] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09789] added dtor for sample_instance 02C42B28, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09790] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09791] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09792] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09794] added dtor for sample_instance 02C42948, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09795] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09796] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09797] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09799] added dtor for sample_instance 02C43488, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09800] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09801] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09802] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09804] added dtor for sample_instance 02C43DE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09805] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09807] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09808] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09809] added dtor for sample_instance 02C431B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09811] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09812] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09817] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09818] added dtor for sample_instance 02C440B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09819] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09820] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09820] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09821] added dtor for sample_instance 02C43758, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09822] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09823] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09823] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09825] added dtor for sample_instance 02C42DF8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09825] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09826] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09826] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09827] added dtor for sample_instance 02C43848, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09828] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09829] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09829] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09830] added dtor for sample_instance 02C43578, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09831] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09831] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09832] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09833] added dtor for sample_instance 02C42678, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09834] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09834] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09835] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09836] added dtor for sample_instance 02C43A28, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09836] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09837] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09838] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09838] added dtor for sample_instance 02C42C18, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09839] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09840] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09840] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09841] added dtor for sample_instance 02C43B18, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09842] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09842] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09843] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.09844] added dtor for sample_instance 02C42498, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.09851] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09852] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.09852] 
